feature_name,event_name,aggregation_type,aggregation_field,price_per_unit,updated_price_per_unit,cost_sheet
google-modeling-completion-gemini-2.0-flash-thinking-exp-cachedPromptTokens,google-modeling-completion-gemini-2.0-flash-thinking-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-completion-gemini-2.0-flash-thinking-exp-cacheReadInputTokens,google-modeling-completion-gemini-2.0-flash-thinking-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-completion-gemini-2.0-flash-thinking-exp-completionTokens,google-modeling-completion-gemini-2.0-flash-thinking-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-completion-gemini-2.0-flash-thinking-exp-promptTokens,google-modeling-completion-gemini-2.0-flash-thinking-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-completion-gemini-exp-1206-cacheCreationInputTokens,google-modeling-completion-gemini-exp-1206,SUM,cacheCreationInputTokens,0.000000000000000,,
google-modeling-completion-gemini-exp-1206-cachedPromptTokens,google-modeling-completion-gemini-exp-1206,SUM,cachedPromptTokens,0.000000000000000,,
google-modeling-completion-gemini-exp-1206-cacheReadInputTokens,google-modeling-completion-gemini-exp-1206,SUM,cacheReadInputTokens,0.000000000000000,,
google-modeling-completion-gemini-exp-1206-completionTokens,google-modeling-completion-gemini-exp-1206,SUM,completionTokens,0.000000000000000,,
google-modeling-completion-gemini-exp-1206-promptTokens,google-modeling-completion-gemini-exp-1206,SUM,promptTokens,0.000000000000000,,
google-modeling-gemini-2.0-flash-exp-cacheCreationInputTokens,google-modeling-gemini-2.0-flash-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-exp-cachedPromptTokens,google-modeling-gemini-2.0-flash-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-exp-cacheReadInputTokens,google-modeling-gemini-2.0-flash-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-exp-completionTokens,google-modeling-gemini-2.0-flash-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-exp-promptTokens,google-modeling-gemini-2.0-flash-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-lite-exp-cacheCreationInputTokens,google-modeling-gemini-2.0-flash-lite-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-lite-exp-cachedPromptTokens,google-modeling-gemini-2.0-flash-lite-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-lite-exp-cacheReadInputTokens,google-modeling-gemini-2.0-flash-lite-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-lite-exp-completionTokens,google-modeling-gemini-2.0-flash-lite-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-lite-exp-promptTokens,google-modeling-gemini-2.0-flash-lite-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-realtime-exp-cacheCreationInputTokens,google-modeling-gemini-2.0-flash-realtime-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-realtime-exp-cachedPromptTokens,google-modeling-gemini-2.0-flash-realtime-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-realtime-exp-cacheReadInputTokens,google-modeling-gemini-2.0-flash-realtime-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-realtime-exp-completionTokens,google-modeling-gemini-2.0-flash-realtime-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-realtime-exp-promptTokens,google-modeling-gemini-2.0-flash-realtime-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-01-21-cacheCreationInputTokens,google-modeling-gemini-2.0-flash-thinking-exp-01-21,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-01-21-cachedPromptTokens,google-modeling-gemini-2.0-flash-thinking-exp-01-21,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-01-21-cacheReadInputTokens,google-modeling-gemini-2.0-flash-thinking-exp-01-21,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-01-21-completionTokens,google-modeling-gemini-2.0-flash-thinking-exp-01-21,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-01-21-promptTokens,google-modeling-gemini-2.0-flash-thinking-exp-01-21,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-cacheCreationInputTokens,google-modeling-gemini-2.0-flash-thinking-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-cachedPromptTokens,google-modeling-gemini-2.0-flash-thinking-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-cacheReadInputTokens,google-modeling-gemini-2.0-flash-thinking-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-completionTokens,google-modeling-gemini-2.0-flash-thinking-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-flash-thinking-exp-promptTokens,google-modeling-gemini-2.0-flash-thinking-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-pro-exp-02-05-cacheCreationInputTokens,google-modeling-gemini-2.0-pro-exp-02-05,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-pro-exp-02-05-cachedPromptTokens,google-modeling-gemini-2.0-pro-exp-02-05,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-pro-exp-02-05-cacheReadInputTokens,google-modeling-gemini-2.0-pro-exp-02-05,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-pro-exp-02-05-completionTokens,google-modeling-gemini-2.0-pro-exp-02-05,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.0-pro-exp-02-05-promptTokens,google-modeling-gemini-2.0-pro-exp-02-05,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.5-flash-preview-05-20-cacheCreationInputTokens,google-modeling-gemini-2.5-flash-preview-05-20,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.5-flash-preview-05-20-cachedPromptTokens,google-modeling-gemini-2.5-flash-preview-05-20,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.5-flash-preview-05-20-cacheReadInputTokens,google-modeling-gemini-2.5-flash-preview-05-20,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.5-flash-preview-05-20-completionTokens,google-modeling-gemini-2.5-flash-preview-05-20,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-2.5-flash-preview-05-20-promptTokens,google-modeling-gemini-2.5-flash-preview-05-20,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-modeling-gemini-exp-1206-cacheCreationInputTokens,google-modeling-gemini-exp-1206,SUM,cacheCreationInputTokens,0.000000000000000,,
google-modeling-gemini-exp-1206-cachedPromptTokens,google-modeling-gemini-exp-1206,SUM,cachedPromptTokens,0.000000000000000,,
google-modeling-gemini-exp-1206-cacheReadInputTokens,google-modeling-gemini-exp-1206,SUM,cacheReadInputTokens,0.000000000000000,,
google-modeling-gemini-exp-1206-completionTokens,google-modeling-gemini-exp-1206,SUM,completionTokens,0.000000000000000,,
google-modeling-gemini-exp-1206-promptTokens,google-modeling-gemini-exp-1206,SUM,promptTokens,0.000000000000000,,
google-synthesizer-gemini-1.5-flash,google-synthesizer-gemini-1.5-flash,SUM,billable_value,0.000000000000000,,
google-synthesizer-gemini-1.5-pro,google-synthesizer-gemini-1.5-pro,SUM,billable_value,0.000000000000000,,
google-synthesizer-gemini-2.0-flash,google-synthesizer-gemini-2.0-flash,SUM,billable_value,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-cacheCreationInputTokens,google-synthesizer-gemini-2.0-flash,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-cachedPromptTokens,google-synthesizer-gemini-2.0-flash,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-cacheReadInputTokens,google-synthesizer-gemini-2.0-flash,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-completionTokens,google-synthesizer-gemini-2.0-flash,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite,google-synthesizer-gemini-2.0-flash-lite,SUM,billable_value,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite-cacheCreationInputTokens,google-synthesizer-gemini-2.0-flash-lite,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite-cachedPromptTokens,google-synthesizer-gemini-2.0-flash-lite,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite-cacheReadInputTokens,google-synthesizer-gemini-2.0-flash-lite,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite-completionTokens,google-synthesizer-gemini-2.0-flash-lite,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-lite-promptTokens,google-synthesizer-gemini-2.0-flash-lite,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.0-flash-promptTokens,google-synthesizer-gemini-2.0-flash,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.5-flash,google-synthesizer-gemini-2.5-flash,SUM,billable_value,0.000000000000000,,0.000000000000000
google-synthesizer-gemini-2.5-flash-lite,google-synthesizer-gemini-2.5-flash-lite,SUM,billable_value,0.000000000000000,,0.000000000000000
google-transcriber-gemini-1.5-flash-cacheCreationInputTokens,google-transcriber-gemini-1.5-flash,SUM,cacheCreationInputTokens,0.000000000000000,,
google-transcriber-gemini-1.5-flash-cachedPromptTokens,google-transcriber-gemini-1.5-flash,SUM,cachedPromptTokens,0.000000000000000,,
google-transcriber-gemini-1.5-flash-cacheReadInputTokens,google-transcriber-gemini-1.5-flash,SUM,cacheReadInputTokens,0.000000000000000,,
google-transcriber-gemini-1.5-pro,google-transcriber-gemini-1.5-pro,SUM,billable_value,0.000000000000000,,
google-transcriber-gemini-1.5-pro-cacheCreationInputTokens,google-transcriber-gemini-1.5-pro,SUM,cacheCreationInputTokens,0.000000000000000,,
google-transcriber-gemini-1.5-pro-cachedPromptTokens,google-transcriber-gemini-1.5-pro,SUM,cachedPromptTokens,0.000000000000000,,
google-transcriber-gemini-1.5-pro-cacheReadInputTokens,google-transcriber-gemini-1.5-pro,SUM,cacheReadInputTokens,0.000000000000000,,
google-transcriber-gemini-2.0-flash,google-transcriber-gemini-2.0-flash,SUM,billable_value,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-cacheCreationInputTokens,google-transcriber-gemini-2.0-flash,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-cachedPromptTokens,google-transcriber-gemini-2.0-flash,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-cacheReadInputTokens,google-transcriber-gemini-2.0-flash,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-exp-cacheCreationInputTokens,google-transcriber-gemini-2.0-flash-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-exp-cachedPromptTokens,google-transcriber-gemini-2.0-flash-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-exp-cacheReadInputTokens,google-transcriber-gemini-2.0-flash-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-exp-completionTokens,google-transcriber-gemini-2.0-flash-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-exp-promptTokens,google-transcriber-gemini-2.0-flash-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-lite,google-transcriber-gemini-2.0-flash-lite,SUM,billable_value,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-lite-cacheCreationInputTokens,google-transcriber-gemini-2.0-flash-lite,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-lite-cachedPromptTokens,google-transcriber-gemini-2.0-flash-lite,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-lite-cacheReadInputTokens,google-transcriber-gemini-2.0-flash-lite,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-thinking-exp-cacheCreationInputTokens,google-transcriber-gemini-2.0-flash-thinking-exp,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-thinking-exp-cachedPromptTokens,google-transcriber-gemini-2.0-flash-thinking-exp,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-thinking-exp-cacheReadInputTokens,google-transcriber-gemini-2.0-flash-thinking-exp,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-thinking-exp-completionTokens,google-transcriber-gemini-2.0-flash-thinking-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.0-flash-thinking-exp-promptTokens,google-transcriber-gemini-2.0-flash-thinking-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-flash,google-transcriber-gemini-2.5-flash,SUM,billable_value,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-flash-cacheCreationInputTokens,google-transcriber-gemini-2.5-flash,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-flash-cachedPromptTokens,google-transcriber-gemini-2.5-flash,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-flash-cacheReadInputTokens,google-transcriber-gemini-2.5-flash,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-flash-lite,google-transcriber-gemini-2.5-flash-lite,SUM,billable_value,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-pro-cacheCreationInputTokens,google-transcriber-gemini-2.5-pro,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-pro-cachedPromptTokens,google-transcriber-gemini-2.5-pro,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-2.5-pro-cacheReadInputTokens,google-transcriber-gemini-2.5-pro,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-3-flash-preview-cacheCreationInputTokens,google-transcriber-gemini-3-flash-preview,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-3-flash-preview-cachedPromptTokens,google-transcriber-gemini-3-flash-preview,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-transcriber-gemini-3-flash-preview-cacheReadInputTokens,google-transcriber-gemini-3-flash-preview,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-exp-completionTokens,google-voicemail-detection-gemini-2.0-flash-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-exp-promptTokens,google-voicemail-detection-gemini-2.0-flash-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-lite-exp-completionTokens,google-voicemail-detection-gemini-2.0-flash-lite-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-lite-exp-promptTokens,google-voicemail-detection-gemini-2.0-flash-lite-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-thinking-exp-01-21-completionTokens,google-voicemail-detection-gemini-2.0-flash-thinking-exp-01-21,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-thinking-exp-01-21-promptTokens,google-voicemail-detection-gemini-2.0-flash-thinking-exp-01-21,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-thinking-exp-completionTokens,google-voicemail-detection-gemini-2.0-flash-thinking-exp,SUM,completionTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.0-flash-thinking-exp-promptTokens,google-voicemail-detection-gemini-2.0-flash-thinking-exp,SUM,promptTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.5-flash-cacheCreationInputTokens,google-voicemail-detection-gemini-2.5-flash,SUM,cacheCreationInputTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.5-flash-cachedPromptTokens,google-voicemail-detection-gemini-2.5-flash,SUM,cachedPromptTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-2.5-flash-cacheReadInputTokens,google-voicemail-detection-gemini-2.5-flash,SUM,cacheReadInputTokens,0.000000000000000,,0.000000000000000
google-voicemail-detection-gemini-exp-1206-completionTokens,google-voicemail-detection-gemini-exp-1206,SUM,completionTokens,0.000000000000000,,
google-voicemail-detection-gemini-exp-1206-promptTokens,google-voicemail-detection-gemini-exp-1206,SUM,promptTokens,0.000000000000000,,
groq-compound-beta-compound-beta-cacheCreationInputTokens,groq-compound-beta-compound-beta,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-compound-beta-compound-beta-cachedPromptTokens,groq-compound-beta-compound-beta,SUM,cachedPromptTokens,0.000000000000000,,
groq-compound-beta-compound-beta-cacheReadInputTokens,groq-compound-beta-compound-beta,SUM,cacheReadInputTokens,0.000000000000000,,
groq-compound-beta-compound-beta-completionTokens,groq-compound-beta-compound-beta,SUM,completionTokens,0.000000000000000,,
groq-compound-beta-compound-beta-promptTokens,groq-compound-beta-compound-beta,SUM,promptTokens,0.000000000000000,,
groq-compound-beta-mini-compound-beta-mini-cacheCreationInputTokens,groq-compound-beta-mini-compound-beta-mini,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-compound-beta-mini-compound-beta-mini-cachedPromptTokens,groq-compound-beta-mini-compound-beta-mini,SUM,cachedPromptTokens,0.000000000000000,,
groq-compound-beta-mini-compound-beta-mini-cacheReadInputTokens,groq-compound-beta-mini-compound-beta-mini,SUM,cacheReadInputTokens,0.000000000000000,,
groq-compound-beta-mini-compound-beta-mini-completionTokens,groq-compound-beta-mini-compound-beta-mini,SUM,completionTokens,0.000000000000000,,
groq-compound-beta-mini-compound-beta-mini-promptTokens,groq-compound-beta-mini-compound-beta-mini,SUM,promptTokens,0.000000000000000,,
groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b-cacheCreationInputTokens,groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b-cachedPromptTokens,groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b,SUM,cachedPromptTokens,0.000000000000000,,
groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b-cacheReadInputTokens,groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b,SUM,cacheReadInputTokens,0.000000000000000,,
groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b-completionTokens,groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b,SUM,completionTokens,0.000000000000000,,
groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b-promptTokens,groq-deepseek-r1-distill-llama-70b-deepseek-r1-distill-llama-70b,SUM,promptTokens,0.000000000000000,,
groq-gemma2-9b-it-gemma2-9b-it-cacheCreationInputTokens,groq-gemma2-9b-it-gemma2-9b-it,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-gemma2-9b-it-gemma2-9b-it-cachedPromptTokens,groq-gemma2-9b-it-gemma2-9b-it,SUM,cachedPromptTokens,0.000000000000000,,
groq-gemma2-9b-it-gemma2-9b-it-cacheReadInputTokens,groq-gemma2-9b-it-gemma2-9b-it,SUM,cacheReadInputTokens,0.000000000000000,,
groq-gemma2-9b-it-gemma2-9b-it-completionTokens,groq-gemma2-9b-it-gemma2-9b-it,SUM,completionTokens,0.000000000000000,,
groq-gemma2-9b-it-gemma2-9b-it-promptTokens,groq-gemma2-9b-it-gemma2-9b-it,SUM,promptTokens,0.000000000000000,,
groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile-cacheCreationInputTokens,groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile-cachedPromptTokens,groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile,SUM,cachedPromptTokens,0.000000000000000,,
groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile-cacheReadInputTokens,groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile,SUM,cacheReadInputTokens,0.000000000000000,,
groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile-completionTokens,groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile,SUM,completionTokens,0.000000000000000,,
groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile-promptTokens,groq-llama-3.1-70b-versatile-llama-3.1-70b-versatile,SUM,promptTokens,0.000000000000000,,
groq-llama-3.1-8b-instant-llama-3.1-8b-instant-cacheCreationInputTokens,groq-llama-3.1-8b-instant-llama-3.1-8b-instant,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-llama-3.1-8b-instant-llama-3.1-8b-instant-cachedPromptTokens,groq-llama-3.1-8b-instant-llama-3.1-8b-instant,SUM,cachedPromptTokens,0.000000000000000,,
groq-llama-3.1-8b-instant-llama-3.1-8b-instant-cacheReadInputTokens,groq-llama-3.1-8b-instant-llama-3.1-8b-instant,SUM,cacheReadInputTokens,0.000000000000000,,
groq-llama-3.1-8b-instant-llama-3.1-8b-instant-completionTokens,groq-llama-3.1-8b-instant-llama-3.1-8b-instant,SUM,completionTokens,0.000000000000000,,
groq-llama-3.1-8b-instant-llama-3.1-8b-instant-promptTokens,groq-llama-3.1-8b-instant-llama-3.1-8b-instant,SUM,promptTokens,0.000000000000000,,
groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile-cacheCreationInputTokens,groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile-cachedPromptTokens,groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile,SUM,cachedPromptTokens,0.000000000000000,,
groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile-cacheReadInputTokens,groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile,SUM,cacheReadInputTokens,0.000000000000000,,
groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile-completionTokens,groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile,SUM,completionTokens,0.000000000000000,,
groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile-promptTokens,groq-llama-3.3-70b-versatile-llama-3.3-70b-versatile,SUM,promptTokens,0.000000000000000,,
groq-llama3-70b-8192-llama3-70b-8192-cacheCreationInputTokens,groq-llama3-70b-8192-llama3-70b-8192,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-llama3-70b-8192-llama3-70b-8192-cachedPromptTokens,groq-llama3-70b-8192-llama3-70b-8192,SUM,cachedPromptTokens,0.000000000000000,,
groq-llama3-70b-8192-llama3-70b-8192-cacheReadInputTokens,groq-llama3-70b-8192-llama3-70b-8192,SUM,cacheReadInputTokens,0.000000000000000,,
groq-llama3-70b-8192-llama3-70b-8192-completionTokens,groq-llama3-70b-8192-llama3-70b-8192,SUM,completionTokens,0.000000000000000,,
groq-llama3-70b-8192-llama3-70b-8192-promptTokens,groq-llama3-70b-8192-llama3-70b-8192,SUM,promptTokens,0.000000000000000,,
groq-llama3-8b-8192-llama3-8b-8192-cacheCreationInputTokens,groq-llama3-8b-8192-llama3-8b-8192,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-llama3-8b-8192-llama3-8b-8192-cachedPromptTokens,groq-llama3-8b-8192-llama3-8b-8192,SUM,cachedPromptTokens,0.000000000000000,,
groq-llama3-8b-8192-llama3-8b-8192-cacheReadInputTokens,groq-llama3-8b-8192-llama3-8b-8192,SUM,cacheReadInputTokens,0.000000000000000,,
groq-llama3-8b-8192-llama3-8b-8192-completionTokens,groq-llama3-8b-8192-llama3-8b-8192,SUM,completionTokens,0.000000000000000,,
groq-llama3-8b-8192-llama3-8b-8192-promptTokens,groq-llama3-8b-8192-llama3-8b-8192,SUM,promptTokens,0.000000000000000,,
groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct-cacheCreationInputTokens,groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct-cachedPromptTokens,groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct,SUM,cachedPromptTokens,0.000000000000000,,
groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct-cacheReadInputTokens,groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct,SUM,cacheReadInputTokens,0.000000000000000,,
groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct-completionTokens,groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct,SUM,completionTokens,0.000000000000000,,
groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct-promptTokens,groq-meta-llama/llama-4-maverick-17b-128e-instruct-meta-llama/llama-4-maverick-17b-128e-instruct,SUM,promptTokens,0.000000000000000,,
groq-meta-llama/llama-4-scout-17b-16e-instruct-meta-llama/llama-4-scout-17b-16e-instruct-cacheCreationInputTokens,groq-meta-llama/llama-4-scout-17b-16e-instruct-meta-llama/llama-4-scout-17b-16e-instruct,SUM,cacheCreationInputTokens,0.000000000000000,,
groq-meta-llama/llama-4-scout-17b-16e-instruct-meta-llama/llama-4-scout-17b-16e-instruct-cachedPromptTokens,groq-meta-llama/llama-4-scout-17b-16e-instruct-meta-llama/llama-4-scout-17b-16e-instruct,SUM,cachedPromptTokens,0.000000000000000,,
